IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore
30774,1446468_at,0.00188243145316912,2.959158,2.89383,0.0653279999999996,0.959639988866857,0.36668008667644,0.622043127555635,0.64,0.64,0.405594268174123
14354,1430048_at,-0.000289631535447011,3.655528,3.778434,-0.122906,-1.29684143831053,0.244541494899239,0.502302954021522,0.36,0.64,0.405568883201553
19159,1434853_x_at,-0.000474197560521054,13.93412,13.9126,0.0215200000000006,0.526851182917297,0.613543556712362,0.805224632965692,0.68,0.68,0.405560552277837
31801,1447495_at,-0.00335762803982954,3.94332,3.99632,-0.0529999999999999,-0.506731146863594,0.626276763116731,0.81278155555274,0.36,0.64,0.405557285059162
318,1415987_at,-0.000613097397848741,8.538424,8.442544,0.0958800000000011,1.30386089616171,0.252647875267662,0.511338710395208,0.64,0.64,0.405547025812495
25055,1440749_at,-0.000783406705488123,4.72239,4.749096,-0.0267059999999999,-0.391439243575559,0.712436950302679,0.863126733166818,0.32,0.68,0.405512073229865
17517,1433211_at,0.00226899163678576,4.068802,3.993166,0.0756359999999998,0.813103911979027,0.441887544545679,0.683104375203245,0.64,0.64,0.405481881561043
29957,1445651_at,0.00113744230873034,7.758088,7.697538,0.0605499999999992,1.17857827565318,0.274023077865632,0.53430704643725,0.64,0.64,0.405409784316353
34297,1450002_at,-0.00101720074748659,6.341264,6.360188,-0.0189240000000002,-0.315892401099941,0.76495657549619,0.892732003597723,0.32,0.68,0.405355391705848
42230,1457935_at,-0.00376404171610204,4.480082,4.523338,-0.0432560000000004,-0.374938667893595,0.718721331195849,0.866917518214084,0.36,0.64,0.405352142834754
19332,1435026_at,-0.00150280262799121,6.010606,5.913106,0.0974999999999993,0.9936512489817,0.354344010559437,0.610919488686861,0.64,0.64,0.405340613420788
30918,1446612_at,0.000490041171424328,3.394526,3.509836,-0.11531,-0.773905237356607,0.463087301426299,0.699922935041137,0.34,0.66,0.405274443645078
39265,1454970_at,-0.000535810839435416,4.694398,4.81882,-0.124421999999999,-1.24127748786007,0.269465899488217,0.529649304515367,0.36,0.64,0.405250331601469
42185,1457890_at,1.50687977501953e-05,6.07157,5.987304,0.0842659999999995,1.0057850113603,0.348069329557681,0.605707577838682,0.66,0.66,0.405227721159456
40399,1456104_at,-0.00239463840549338,5.7897,5.865262,-0.0755619999999997,-0.788647908933768,0.464900212228137,0.701417203750083,0.36,0.64,0.405210466331062
6336,1422030_at,-0.00196659561499737,4.536306,4.627494,-0.0911880000000007,-0.887178019905461,0.41445149619845,0.662442442016114,0.36,0.64,0.405199518977295
6765,1422459_a_at,0.000419285729687968,7.443298,7.480006,-0.036708,-0.489039239841445,0.638060135777764,0.819636847485246,0.32,0.68,0.405177240033771
23389,1439083_at,0.00148147010263937,4.211776,4.116244,0.0955320000000004,0.992282034937833,0.350128946248449,0.607142358597074,0.64,0.64,0.405172745221943
29533,1445227_at,-0.001187624108469,4.939468,4.786914,0.152553999999999,0.945657176460937,0.377012149490987,0.631410928615535,0.64,0.64,0.405092037010497
23901,1439595_at,0.00259909186763609,6.693136,6.819146,-0.126009999999999,-0.555965640488084,0.596994266911213,0.795363095541938,0.36,0.64,0.405088931942067
30936,1446630_at,-0.00140804696860264,5.255306,5.3887,-0.133394,-0.948412426599852,0.38568651888602,0.638313220260832,0.36,0.64,0.405080626412196
24288,1439982_at,-0.00159379480121206,4.421188,4.415236,0.00595199999999974,0.0613794783532524,0.953003552518972,0.979588696176999,0.32,0.68,0.40507351960585
16049,1431743_a_at,-0.00112902558853837,4.313474,4.161248,0.152226000000001,0.961581473193826,0.369112434557256,0.624337680429298,0.64,0.64,0.404996664520925
30124,1445818_at,0.00132636230538283,4.13963,4.025936,0.113694,1.00474519648596,0.351547288923802,0.608198790814853,0.64,0.64,0.404980695822077
35379,1451084_at,-0.0011378901840661,7.038438,7.001302,0.0371359999999994,0.166758933578242,0.875181012239189,0.945131307701107,0.32,0.68,0.4049802637855
43007,1458712_at,0.0020291077891926,4.28287,4.200578,0.0822919999999998,0.86190568519413,0.414228155898088,0.662180698938775,0.64,0.64,0.404886771856421
5980,1421674_at,-0.00215028956800734,7.289876,7.400098,-0.110221999999998,-0.751042706436414,0.476440927209445,0.710745286874381,0.36,0.64,0.404868774464581
42665,1458370_at,2.95383725107802e-05,9.123246,9.056014,0.0672320000000006,0.534748968763809,0.607456702010881,0.801618185253028,0.68,0.68,0.404849358253318
5002,1420696_at,-0.000270796566776593,4.220174,4.26307,-0.0428960000000007,-0.53005873015886,0.616310238373927,0.806763864333202,0.32,0.68,0.404815802831975
18933,1434627_at,0.000280373437584828,7.059054,7.122412,-0.0633579999999991,-0.96870985157784,0.362029944658982,0.617802767148132,0.34,0.66,0.404809854113465
11530,1427224_at,-0.00128752328062295,3.86039,3.87421,-0.0138200000000004,-0.184283247335396,0.859536070393728,0.937291591216146,0.32,0.68,0.404756953768771
37440,1453145_at,-0.00212438561546509,6.122834,6.229252,-0.106418000000001,-0.763395900025782,0.467184135717059,0.703255061139205,0.36,0.64,0.404755203544938
16759,1432453_a_at,-0.00135359264365496,5.226378,5.118564,0.107813999999999,0.995148332626397,0.349291806733251,0.606553587535668,0.64,0.64,0.404734120450285
21902,1437596_at,-0.00163080039986905,5.051096,4.950074,0.101022,0.977044887263427,0.378887108243865,0.63314976551665,0.64,0.64,0.404702707186097
17162,1432856_at,-0.000198079197800234,5.675566,5.605398,0.0701680000000007,0.977785252387609,0.359824066017506,0.615622518169096,0.66,0.66,0.404668805920079
33521,1449221_a_at,0.000215795974234849,7.167948,7.111618,0.05633,0.494975880473627,0.63401240563559,0.817478873225957,0.68,0.68,0.404640651711291
30543,1446237_at,0.0018775140275723,5.581942,5.491574,0.0903680000000007,0.892054694361522,0.402757352960371,0.652942984710874,0.64,0.64,0.404629382047625
