IndiceGene,ProbeSetID,F_ANOVA_7grupos,P_ANOVA_7grupos,FDR_ANOVA_7grupos
41981,1457686_at,1.35729308961447,0.265939165767581,0.354362936605421
5889,1421583_at,1.35721447205706,0.265970376144085,0.354394053842897
20767,1436461_at,1.35698542459009,0.2660613245403,0.354504765224736
6294,1421988_at,1.35690560952844,0.266093023487465,0.354536527394628
25957,1441651_at,1.35681238496366,0.266130052404589,0.3545753890136
38334,1454039_at,1.35670001543259,0.266174691913374,0.354621868631931
13770,1429464_at,1.35668498385259,0.266180663816695,0.354621868631931
19422,1435116_at,1.35658654477444,0.266219775714741,0.354663499276615
2838,1418507_s_at,1.35651989444571,0.26624626022691,0.354688305493838
26257,1441951_x_at,1.35641792535638,0.266286783786098,0.354731812250024
12429,1428123_at,1.35639782373672,0.266294773032674,0.354731977391578
30955,1446649_at,1.35633180998242,0.266321011255338,0.35475645131511
2951,1418620_at,1.356140405616,0.266397101182519,0.354847327458956
17035,1432729_at,1.35606371116523,0.266427595417053,0.354870255989889
11441,1427135_at,1.35605753516039,0.266430051175665,0.354870255989889
14473,1430167_a_at,1.35591071533097,0.266488437016589,0.354932096001433
25320,1441014_at,1.3559012061002,0.266492218950722,0.354932096001433
1607,1417276_at,1.35579439574181,0.266534702029867,0.35497819502271
39421,1455126_x_at,1.3557434570338,0.266554964701297,0.354994698449526
5792,1421486_at,1.35557254034339,0.266622963019469,0.355074772785126
43088,1458793_at,1.35520594480943,0.266768863976966,0.355246981463551
32057,1447751_x_at,1.35519582793798,0.266772891401518,0.355246981463551
33895,1449595_at,1.35518826212797,0.266775903310104,0.355246981463551
27256,1442950_at,1.35505675617644,0.266828260032105,0.355305642404155
36253,1451958_at,1.35503804257853,0.266835711267403,0.355305642404155
7470,1423164_at,1.35497800710674,0.266859616994008,0.355326983527597
5015,1420709_s_at,1.35480925693549,0.26692682254827,0.355405975961666
23812,1439506_at,1.35473277498715,0.266957286877353,0.355436045210353
17694,1433388_at,1.35466804302458,0.266983073398352,0.355459884674216
24824,1440518_at,1.35460193430817,0.267009410681435,0.355484455990773
22436,1438130_at,1.35442145046472,0.267081326213587,0.355569704919532
3474,1419143_at,1.35435886641288,0.267106267516058,0.355592413107083
38419,1454124_at,1.35425040538523,0.267149496914008,0.355639465755149
16475,1432169_at,1.35419229335665,0.267172661269341,0.355652095436056
10289,1425983_x_at,1.35418703994952,0.267174755448194,0.355652095436056
44015,1459720_x_at,1.35413396279589,0.267195914558019,0.355669763959661
25843,1441537_at,1.35402552694526,0.267239147011819,0.355716812837708
7246,1422940_x_at,1.35398383107273,0.267255772482878,0.35572696961656
19367,1435061_at,1.35396682861709,0.267262552170842,0.35572696961656
14546,1430240_a_at,1.35389677381301,0.267290487991411,0.355753653393751
41892,1457597_at,1.35375627202393,0.267346523965462,0.355817734746844
10425,1426119_at,1.35362216466996,0.267400019551383,0.355878431355847
25547,1441241_at,1.35352732591665,0.267437856675633,0.35591828540021
16327,1432021_at,1.35347895500199,0.267457156726262,0.355933467852203
5079,1420773_at,1.35345239948441,0.267467752942723,0.355937066639218
44348,1460055_at,1.35306301086294,0.267623170791263,0.356133383272063
22147,1437841_x_at,1.35303358237217,0.267634919984117,0.356138510199855
26054,1441748_at,1.35279689514353,0.267729433221855,0.356238810934661
21652,1437346_x_at,1.35278893952493,0.267732610558727,0.356238810934661
40715,1456420_at,1.35278548270656,0.267733991162974,0.356238810934661
20839,1436533_at,1.35275601393439,0.267745760833515,0.356243961393408
27332,1443026_at,1.35271409241132,0.26776250487069,0.356255729900672
15840,1431534_at,1.35267063748592,0.267779862367086,0.356258315583864
4967,1420661_a_at,1.35266967577856,0.267780246519878,0.356258315583864
42320,1458025_at,1.35264100594921,0.267791698875372,0.35626304271196
21911,1437605_at,1.35259509655899,0.267810038609252,0.356276932078222
27493,1443187_at,1.35253910485428,0.267832407526899,0.356296180629167
31552,1447246_at,1.35250390867477,0.267846469408892,0.356304377560478
25266,1440960_at,1.35237621565616,0.2678974920191,0.356361739789217
2878,1418547_at,1.35227082326596,0.267939610516911,0.356404117210039
43701,1459406_at,1.3522569523684,0.267945154259125,0.356404117210039
27546,1443240_at,1.35206220511145,0.268022999265795,0.356497147867365
43788,1459493_at,1.3520197762491,0.268039961774521,0.35650919567055
8067,1423761_at,1.35199636965221,0.268049319842695,0.356511128700247
29295,1444989_at,1.35189164389971,0.268091193302704,0.356556306483007
32155,1447849_s_at,1.35186434362495,0.268102109991799,0.356560310885236
23778,1439472_at,1.35179187733405,0.268131089372406,0.356580455781841
11141,1426835_at,1.35176906677694,0.268140211933651,0.356580455781841
15251,1430945_at,1.35176715633565,0.268140975983706,0.356580455781841
29146,1444840_at,1.3515329074274,0.268234674921984,0.356694541622138
6170,1421864_at,1.35146297286692,0.26826265428243,0.356705322741575
2742,1418411_at,1.35145914940175,0.268264184047052,0.356705322741575
26043,1441737_s_at,1.35142286708822,0.268278700956193,0.356705322741575
37517,1453222_at,1.35142163219334,0.268279195062199,0.356705322741575
21993,1437687_x_at,1.35140659198583,0.268285213014272,0.356705322741575
9486,1425180_at,1.35139403731338,0.268290236536656,0.356705322741575
18506,1434200_at,1.35129201138556,0.268331063489725,0.356738739658054
1588,1417257_at,1.35129169504013,0.268331190088021,0.356738739658054
28971,1444665_at,1.35123749964896,0.268352879340135,0.356753295692299
23948,1439642_at,1.35122480752247,0.268357959017693,0.356753295692299
33203,1448903_at,1.35114553436214,0.268389687900539,0.356778246893277
38960,1454665_at,1.35113838600031,0.268392549180619,0.356778246893277
10295,1425989_a_at,1.35104213409549,0.268431078680343,0.35681894778986
23549,1439243_x_at,1.35098717565647,0.2684530807015,0.356837677356863
26047,1441741_at,1.35092512445923,0.268477924186561,0.356855319346205
41718,1457423_at,1.35091450106376,0.268482177691303,0.356855319346205
15764,1431458_at,1.35087840006056,0.268496632637691,0.356864015223896
21898,1437592_x_at,1.35084630608807,0.268509483746519,0.356870578960681
34687,1450392_at,1.35081780130629,0.268520898132086,0.356872810675171
38375,1454080_at,1.35080259276285,0.268526988383242,0.356872810675171
11626,1427320_at,1.35055426670941,0.268626448005742,0.356994473038483
1276,1416945_at,1.35041988678563,0.268680283738838,0.35705549758104
25543,1441237_at,1.35028533302025,0.26873419886172,0.357116624027297
3504,1419173_at,1.35024506967567,0.26875033410873,0.357127543271591
44952,1460660_x_at,1.35014055156023,0.268792223070808,0.357172311130467
4487,1420168_at,1.35012149261397,0.268799862184659,0.357172311130467
10359,1426053_a_at,1.34992817773491,0.268877356770744,0.357264757614746
21049,1436743_at,1.34987015826626,0.268900619098854,0.35728514087843
32341,1448038_at,1.34979474878837,0.268930856488906,0.357314790352221
12318,1428012_at,1.34968375453878,0.268975368092807,0.35736340294449
6959,1422653_at,1.34965667682498,0.268986227973345,0.357367303968711
15669,1431363_at,1.3495210934738,0.269040611439315,0.357423629590534
37526,1453231_at,1.34951146582348,0.269044473536486,0.357423629590534
27594,1443288_at,1.34944018329349,0.269073069820518,0.357451090485277
30954,1446648_at,1.34940818666898,0.269085906739349,0.357457614793419
32128,1447822_x_at,1.34929666450489,0.269130653303362,0.357506526703433
1460,1417129_a_at,1.34926540582828,0.269143196572707,0.357512658929275
14333,1430027_at,1.34915142152365,0.269188939882884,0.357562890312127
26471,1442165_at,1.34893037958827,0.269277666708931,0.357670211934604
38788,1454493_at,1.34881753122464,0.26932297450468,0.357719857260442
1941,1417610_at,1.34876336252508,0.269344725282597,0.357736377463978
36639,1452344_at,1.34873799192237,0.269354913081626,0.357736377463978
25193,1440887_at,1.34872583875362,0.269359793421381,0.357736377463978
34176,1449881_a_at,1.34870754459283,0.269367139945382,0.357736377463978
18572,1434266_at,1.34863558234535,0.269396040119109,0.357764223827683
37000,1452705_at,1.34859182993683,0.269413612534048,0.357777025466642
11924,1427618_at,1.34849655679432,0.269451880953187,0.357807343332767
15607,1431301_at,1.34849477157873,0.269452598068521,0.357807343332767
4507,1420188_at,1.34847574042575,0.269460242928038,0.357807343332767
775,1416444_at,1.34834388857094,0.269513213499169,0.357867144851499
665,1416334_at,1.34831201120925,0.26952602141689,0.357873615330266
44035,1459740_s_at,1.34824960035545,0.269551098890312,0.357896376326306
31015,1446709_at,1.34820152330708,0.269570418291931,0.357911490929505
28701,1444395_at,1.3481239347732,0.26960159929368,0.357936166967572
17889,1433583_at,1.3481157808657,0.269604876345434,0.357936166967572
37835,1453540_at,1.34808414585273,0.269617590782569,0.357942510358078
27096,1442790_at,1.34801794790417,0.269644198166698,0.357957216515079
9607,1425301_at,1.34801709332086,0.269644541670546,0.357957216515079
40320,1456025_at,1.34789834177829,0.269692278254027,0.358010049787634
4760,1420454_at,1.34785147926248,0.269711118473597,0.358018272032045
44351,1460058_at,1.34784344545975,0.26971434843646,0.358018272032045
4951,1420645_at,1.34780063570313,0.269731560539902,0.358030581903294
40778,1456483_at,1.34776698452987,0.269745091035092,0.3580380043784
7489,1423183_at,1.34765718869033,0.269789242100198,0.358086068509742
1799,1417468_at,1.34761378825899,0.269806696061464,0.358098696302877
26511,1442205_at,1.34751936743588,0.269844671948051,0.358138560106205
16424,1432118_at,1.3470243714732,0.270043837219571,0.358389201856381
13057,1428751_at,1.34701051510826,0.270049414334211,0.358389201856381
2484,1418153_at,1.34690543976347,0.270091709988116,0.358428248770756
33286,1448986_x_at,1.34689793521856,0.270094730997603,0.358428248770756
14694,1430388_a_at,1.34672891994432,0.270162777392985,0.358508000800336
32659,1448359_a_at,1.34667314628932,0.270185235532705,0.358527253964944
9073,1424767_at,1.34663959456362,0.270198746472684,0.358534024905706
29272,1444966_at,1.34661161398942,0.270210014431585,0.358534024905706
32045,1447739_x_at,1.34660125334484,0.270214186837761,0.358534024905706
12470,1428164_at,1.34656628370602,0.270228270128949,0.358542163187978
18964,1434658_at,1.34633792761324,0.270320252021706,0.358646613989447
26152,1441846_x_at,1.34633136116134,0.270322897407092,0.358646613989447
31313,1447007_at,1.34630993760222,0.270331528344355,0.358647514630351
42858,1458563_at,1.34625330232227,0.270354346268433,0.358667236470543
22067,1437761_at,1.34612704888172,0.270405219061532,0.35872417521823
10382,1426076_at,1.34608738361733,0.270421203634892,0.358734828670429
4025,1419694_at,1.34603570446507,0.27044203092115,0.358751905543539
25294,1440988_at,1.34596358899766,0.270471096688281,0.358777200126641
2744,1418413_at,1.34594892081222,0.27047700896889,0.358777200126641
30489,1446183_at,1.34581181678002,0.270532276884262,0.358839957054205
29683,1445377_at,1.34576849970819,0.270549740513386,0.358852567329184
21181,1436875_at,1.34574299252605,0.270560024415588,0.358855654075033
8781,1424475_at,1.34565135810749,0.270596972183089,0.358894105056006
2654,1418323_at,1.34556516512975,0.27063173006078,0.358929417664521
44052,1459757_x_at,1.34554083071311,0.270641543799598,0.358929417664521
16355,1432049_at,1.34552613129971,0.270647472028005,0.358929417664521
40297,1456002_at,1.34547560203874,0.270667851215597,0.358943822308574
33408,1449108_at,1.34545973464339,0.270674251052407,0.358943822308574
30983,1446677_at,1.34530759043571,0.270735622675454,0.359014651679916
34344,1450049_a_at,1.34528153719379,0.270746133235316,0.359018033489533
12850,1428544_at,1.34523822000272,0.2707636093371,0.359030651360144
13134,1428828_at,1.34513080106038,0.270806951346687,0.359077565493237
16763,1432457_at,1.34502257273104,0.270850626246605,0.359124918252186
4373,1420054_s_at,1.34497729540326,0.270868899523988,0.359138588823829
32599,1448299_at,1.3447546006164,0.270958792080445,0.359247214087667
16531,1432225_at,1.34470377407267,0.27097931238911,0.35926385937037
14092,1429786_a_at,1.34462693400522,0.271010337848069,0.359294430973449
25529,1441223_at,1.34443329615372,0.271088536536833,0.359387539281238
6521,1422215_at,1.34441080246282,0.271097621702507,0.359389019617435
37944,1453649_at,1.34431383968353,0.271136787949183,0.359430376617956
13169,1428863_at,1.3442480868197,0.271163350448338,0.359455023618449
37748,1453453_at,1.34418339358625,0.271189487168388,0.359467531205126
10363,1426057_a_at,1.34417556429698,0.271192650434105,0.359467531205126
14960,1430654_at,1.34416554970368,0.27119669667603,0.359467531205126
29523,1445217_at,1.344062065515,0.271238511046354,0.359512389769936
14475,1430169_at,1.34393377788717,0.271290355677569,0.359570539891091
5783,1421477_at,1.3438605709507,0.271319944650178,0.359599189622607
17115,1432809_at,1.34382577908637,0.271334007935304,0.359607261001767
36078,1451783_a_at,1.3437581515988,0.271361345645668,0.359631053631495
43723,1459428_at,1.34374191877191,0.271367907966277,0.359631053631495
9616,1425310_a_at,1.34351374674707,0.271460164429566,0.359742746038782
10326,1426020_at,1.34347426539582,0.27147613072971,0.359753334078881
38459,1454164_at,1.3431840680981,0.271593512745704,0.35989831110163
39265,1454970_at,1.34299202910093,0.271671215769123,0.359990701093055
19773,1435467_at,1.34286785955526,0.271721468024746,0.360046711795518
1957,1417626_at,1.34282085694422,0.271740492480463,0.360057635130255
41956,1457661_at,1.34280804487185,0.271745678415085,0.360057635130255
16164,1431858_at,1.34276262197795,0.271764064928886,0.360071418694409
43179,1458884_at,1.342735436077,0.271775069913532,0.360075421643613
2039,1417708_at,1.34264341212685,0.27181232462928,0.360114201665741
30508,1446202_at,1.34256478088259,0.271844161118014,0.36014580120975
27984,1443678_at,1.34251864306239,0.271862843118252,0.360159972020805
42804,1458509_at,1.34245626746262,0.271888101911215,0.360182854583572
13897,1429591_at,1.34232373143458,0.271941778942911,0.360243381663169
38867,1454572_at,1.34212187612189,0.272023548559675,0.360334820492099
28609,1444303_at,1.34211389121607,0.272026783621538,0.360334820492099
40854,1456559_at,1.34206364745163,0.272047140533284,0.36035120224358
45006,1460714_at,1.34203674950502,0.272058039147491,0.360354199529139
31103,1446797_at,1.34201862479202,0.272065383210278,0.360354199529139
35573,1451278_a_at,1.34196984797063,0.272085148272668,0.360369795378997
43780,1459485_at,1.34172165243501,0.27218574063353,0.360483536477804
11555,1427249_x_at,1.34168262107784,0.272201562881545,0.360483536477804
37358,1453063_at,1.34167757849266,0.272203607068398,0.360483536477804
26414,1442108_at,1.34165853399264,0.272211327541696,0.360483536477804
38751,1454456_at,1.34164746024759,0.272215816831333,0.360483536477804
43871,1459576_at,1.34163965400805,0.272218981516176,0.360483536477804
16638,1432332_a_at,1.3415022940906,0.27227467325959,0.360546699512045
17019,1432713_at,1.34138457799714,0.272322408682904,0.360589911544166
11318,1427012_at,1.34138238980857,0.272323296093342,0.360589911544166
27028,1442722_at,1.34112387479638,0.27242815403582,0.360718166143195
7580,1423274_at,1.34106941852908,0.272450247020475,0.360736828549172
23525,1439219_at,1.34095516054024,0.272496606881767,0.360787619392161
24607,1440301_at,1.34091401904937,0.272513301663189,0.360799131610494
36026,1451731_at,1.34073410355445,0.272586320265774,0.360885211950528
21786,1437480_at,1.34068665821145,0.27260557886097,0.360900114838659
9370,1425064_at,1.34066214107857,0.272615531118479,0.360902696635391
36845,1452550_a_at,1.3406259775654,0.272630211595553,0.360911537561157
10405,1426099_at,1.34041274139526,0.272716788667201,0.361014417939114
12279,1427973_s_at,1.34039514070812,0.272723935912808,0.361014417939114
17578,1433272_at,1.34037441414406,0.27273235272295,0.361014963611111
16690,1432384_a_at,1.34030328826431,0.272761237868088,0.361042602327023
33330,1449030_at,1.34026138111986,0.272778258191543,0.361044676342384
30347,1446041_at,1.34026000959212,0.272778815245044,0.361044676342384
29915,1445609_at,1.34018309904682,0.272810054519914,0.361075427541456
3102,1418771_a_at,1.34009204032671,0.272847044610039,0.361108995404561
32243,1447937_a_at,1.34008124546939,0.272851430021433,0.361108995404561
29811,1445505_at,1.33992280766148,0.272915802675808,0.361183591551443
15142,1430836_at,1.33981962666677,0.27295773204144,0.361228482183128
37824,1453529_at,1.33970733710192,0.273003369406522,0.361278277151596
24850,1440544_at,1.33960197619264,0.273046197021004,0.36131455430851
27348,1443042_at,1.33960048048096,0.273046805048601,0.36131455430851
30399,1446093_at,1.33945394790582,0.273106378474787,0.3613692506178
37842,1453547_at,1.3394421687985,0.273111167826678,0.3613692506178
20584,1436278_at,1.3394396878233,0.27311217659383,0.3613692506178
38177,1453882_at,1.33940853912268,0.273124841973407,0.361375406983384
43075,1458780_at,1.33925866264263,0.273185790656564,0.361445445447128
42503,1458208_s_at,1.33918492578414,0.273215780928396,0.361474520685605
17463,1433157_at,1.33907173849328,0.273261822242485,0.361524829714236
34253,1449958_a_at,1.33898139314179,0.273298577117518,0.361562850211997
15315,1431009_at,1.33894007212639,0.273315389077589,0.361574485591586
19607,1435301_at,1.33862931800294,0.273441852950455,0.361731176778766
42677,1458382_a_at,1.33850511398399,0.273492413465033,0.361787450568618
12674,1428368_at,1.33829464971781,0.27357810764866,0.36189019601297
11928,1427622_at,1.33823998978149,0.273600367335237,0.361909026489515
27460,1443154_at,1.33806913256459,0.273669957633991,0.361990461308932
20235,1435929_at,1.33802815569047,0.273686649914445,0.361993900439727
15102,1430796_at,1.33802334351662,0.273688610254634,0.361993900439727
27369,1443063_at,1.33787409172865,0.273749417367692,0.362063708876841
3506,1419175_a_at,1.33779455667572,0.273781825932884,0.362090059034121
17890,1433584_at,1.3377857931376,0.273785397068393,0.362090059034121
4515,1420196_s_at,1.33769370757186,0.273822924398975,0.362129071146766
7774,1423468_at,1.33762890328068,0.273849336648892,0.362150924590644
21512,1437206_at,1.33761376133349,0.273855508373737,0.362150924590644
11676,1427370_at,1.33754894836706,0.273881926981394,0.362171891224448
20095,1435789_x_at,1.33752500352369,0.273891687789558,0.362171891224448
12277,1427971_at,1.33751576487463,0.273895453889791,0.362171891224448
15261,1430955_at,1.3372563683596,0.274001214872261,0.362297121759294
9021,1424715_at,1.33723946621395,0.274008107476293,0.362297121759294
24603,1440297_at,1.33720607948756,0.274021722860966,0.362297121759294
15470,1431164_at,1.33720468250424,0.27402229257562,0.362297121759294
28058,1443752_at,1.33709297172644,0.274067853660116,0.362336136068532
23354,1439048_at,1.33709293487462,0.274067868691202,0.362336136068532
6516,1422210_at,1.33674815162271,0.274208530944297,0.362507617393042
20567,1436261_at,1.33673560456315,0.274213651027273,0.362507617393042
25465,1441159_at,1.33657741499607,0.274278210859375,0.362569947441841
405,1416074_a_at,1.33656880799858,0.274281723911553,0.362569947441841
30530,1446224_at,1.33656098526325,0.274284916892489,0.362569947441841
15095,1430789_at,1.33649947607388,0.274310024064452,0.362592508655653
35221,1450926_at,1.33633723458009,0.274376258617826,0.362669430553694
29718,1445412_at,1.33624664989873,0.274413245757307,0.362707689962496
35003,1450708_at,1.33618662332163,0.27443775801038,0.362729458840845
44320,1460027_at,1.3361563323537,0.274450128274992,0.362735178622975
19878,1435572_at,1.33587825558448,0.274563713005277,0.362874667260103
24212,1439906_at,1.33560099833299,0.274677004978526,0.36301376081394
282,1415951_at,1.33552746943327,0.274707057157825,0.363042839536878
37847,1453552_at,1.33549665131302,0.274719653785516,0.363043892861339
36858,1452563_a_at,1.33548613258918,0.274723953337279,0.363043892861339
4536,1420217_x_at,1.33537009692631,0.274771387178556,0.36309593709757
3321,1418990_at,1.33532888093627,0.274788237497252,0.363107564951615
22597,1438291_x_at,1.3352851790332,0.274806105143382,0.36312053639024
44764,1460472_at,1.33514687719113,0.274862657108815,0.363184621869295
132,1415801_at,1.33504579127008,0.274903997995055,0.363219859967104
35264,1450969_at,1.33504228341484,0.274905432694998,0.363219859967104
37327,1453032_at,1.3349929148387,0.274925624974183,0.363235897936508
4221,1419902_at,1.33493365091077,0.274949866315745,0.363257284492088
38181,1453886_a_at,1.33481257198578,0.274999398448701,0.363312082413582
17470,1433164_at,1.3347770132178,0.275013946692261,0.363320659942226
19677,1435371_x_at,1.334751520367,0.275024377067938,0.363323797016435
1038,1416707_a_at,1.33450143415919,0.27512671841533,0.363448350289968
35107,1450812_at,1.33434703589518,0.275189918983125,0.363521191964675
9948,1425642_at,1.33427351822288,0.275220016892934,0.363550302606338
21216,1436910_at,1.33415515180446,0.275268481944224,0.363592077742586
10847,1426541_a_at,1.33414580870787,0.275272307794758,0.363592077742586
19089,1434783_at,1.33413721386376,0.275275827289824,0.363592077742586
31809,1447503_at,1.33406011709211,0.275307399382509,0.363623129983617
19395,1435089_at,1.33396432775678,0.275346630836971,0.363657740689226
25064,1440758_at,1.33394712397873,0.275353677342642,0.363657740689226
34335,1450040_at,1.33393707472406,0.27535779349764,0.363657740689226
9351,1425045_at,1.33390151295197,0.275372359972767,0.363662742379544
224,1415893_at,1.33388845866783,0.275377707317935,0.363662742379544
37782,1453487_at,1.33352254656889,0.275527631496009,0.363842682545538
24848,1440542_at,1.33351652658406,0.275530098659903,0.363842682545538
22596,1438290_x_at,1.33344391286302,0.275559859423181,0.363871328351482
11506,1427200_at,1.33341172026195,0.275573054495874,0.36387809845469
31710,1447404_at,1.33328027764991,0.275626935946419,0.363934102394767
37995,1453700_s_at,1.33324953321155,0.275639540185103,0.363934102394767
41638,1457343_at,1.33324920321167,0.275639675477325,0.363934102394767
44789,1460497_a_at,1.33321041158015,0.275655579552645,0.363944446528216
15789,1431483_at,1.33310778317353,0.275697659860358,0.363989349180703
40394,1456099_at,1.33285512749488,0.275801279776771,0.364115494385931
20439,1436133_at,1.3326059191249,0.275903520065882,0.364239810862376
1938,1417607_at,1.33250471754135,0.275945048750091,0.364283972710393
39666,1455371_at,1.33239434299001,0.275990348003769,0.364333109478062
8310,1424004_x_at,1.33233127283654,0.276016235865355,0.364356619263695
8746,1424440_at,1.33220081524787,0.276069790571576,0.364416648361538
21183,1436877_at,1.33209838098973,0.276111847825509,0.364461497564338
31094,1446788_at,1.33183389960648,0.276220464614943,0.364594198677121
1797,1417466_at,1.3316418582342,0.276299355846301,0.364687657243899
3186,1418855_at,1.3315013605723,0.276357085537084,0.364750193166968
37071,1452776_a_at,1.33148718710733,0.276362909933297,0.364750193166968
24995,1440689_at,1.33145453586096,0.276376327945579,0.364757228416397
30987,1446681_at,1.33140774743554,0.276395556641432,0.36477193188053
23950,1439644_at,1.33134950002465,0.276419496325124,0.364792851609639
5807,1421501_a_at,1.33117526167316,0.276491119370212,0.364876696357558
21718,1437412_at,1.33111980004495,0.276513921114871,0.36489611013845
34190,1449895_at,1.33103482715447,0.27654885898854,0.364931537516594
2691,1418360_at,1.33095536360785,0.276581535191029,0.36496397842683
18569,1434263_at,1.33065580712578,0.276704746895024,0.365113835359709
23184,1438878_at,1.33062081060565,0.276719144652097,0.365113835359709
6142,1421836_at,1.33062021900378,0.276719388046065,0.365113835359709
43353,1459058_at,1.33058688883744,0.276733100890797,0.365121246914426
4278,1419959_s_at,1.33054864482915,0.276748836159953,0.365131326341273
28400,1444094_at,1.33051577402665,0.276762361295959,0.365138489302591
27543,1443237_at,1.33048496686476,0.276775037856538,0.365144532333929
23473,1439167_at,1.33031057242761,0.276846807650797,0.365228533415
16036,1431730_at,1.33011947058733,0.27692547229951,0.365321625312397
29350,1445044_at,1.33006780051474,0.276946745066801,0.365339002288976
1940,1417609_at,1.33001481126606,0.276968562463718,0.365357096685468
7188,1422882_at,1.32994750127586,0.276996278394722,0.36538297071979
9851,1425545_x_at,1.32986251689494,0.277031275577015,0.365418447584199
28177,1443871_at,1.32982517312538,0.277046655263282,0.365428046647831
6258,1421952_at,1.3295753142843,0.27714957698731,0.365553110829522
21886,1437580_s_at,1.3294524058079,0.277200217943198,0.365609212734498
43781,1459486_at,1.3293615516347,0.277237657156352,0.365647899620091
31144,1446838_at,1.32917277503669,0.277315462744565,0.365739821775086
27912,1443606_at,1.32912730586405,0.277334206101241,0.365753846112992
24782,1440476_at,1.32907159249032,0.277357173880766,0.365773440720384
16905,1432599_at,1.32904701924236,0.277367304717397,0.36577610555729
13047,1428741_at,1.32901264773637,0.277381475647005,0.365784097925662
29037,1444731_at,1.32897854266521,0.277395537369511,0.365791945819025
18756,1434450_s_at,1.32870765256883,0.277507249621246,0.365928557879947
11510,1427204_at,1.32864375732581,0.277533605221698,0.365942422819713
12517,1428211_at,1.32863449552067,0.277537425730112,0.365942422819713
24838,1440532_a_at,1.32862315002409,0.277542105828499,0.365942422819713
3902,1419571_at,1.32856602177644,0.27756567271203,0.365962797234053
39527,1455232_at,1.32841479666758,0.277628065636347,0.366034360040484
27409,1443103_at,1.32834262653711,0.277657846236734,0.366062922713992
9892,1425586_a_at,1.32830954330002,0.277671498804946,0.366070221210227
40514,1456219_at,1.32826878476808,0.277688319588292,0.366071976647727
6450,1422144_at,1.32826698158937,0.277689063769585,0.366071976647727
41252,1456957_at,1.32808008368076,0.277766207194409,0.366162970528016
1611,1417280_at,1.32799016229427,0.277803329710922,0.366201203404814
5494,1421188_at,1.32790875525909,0.277836941050897,0.366234805738316
35669,1451374_x_at,1.32787200841235,0.277852114282408,0.366241387293111
3833,1419502_at,1.32785733103213,0.277858174963047,0.366241387293111
24894,1440588_at,1.32770038601636,0.277922989129239,0.36630760281587
13380,1429074_at,1.32769635284208,0.277924654902469,0.36630760281587
17879,1433573_x_at,1.32765770565656,0.277940617335347,0.366317936365912
6484,1422178_a_at,1.32760632300674,0.277961841162635,0.366335203479618
5800,1421494_at,1.32757038125765,0.277976687920484,0.366344065276774
26347,1442041_at,1.32754058708691,0.277988995784746,0.36634958065885
44264,1459971_at,1.32741430251689,0.278041168897179,0.366407630856466
29592,1445286_at,1.32737623722783,0.278056896880265,0.366417651021091
30185,1445879_at,1.32722116662162,0.278120977859547,0.366491387320851
10166,1425860_x_at,1.32719780875667,0.278130631348492,0.366493400077376
4843,1420537_at,1.32692139901845,0.278244890508724,0.366633247833176
27100,1442794_at,1.3267911271672,0.278298755382671,0.366693510371727
13323,1429017_at,1.32674577397031,0.278317510235185,0.366707508884519
20970,1436664_a_at,1.32626328794234,0.278517102089917,0.36695976808616
14307,1430001_at,1.32620441312626,0.278541465822984,0.366981147758893
14869,1430563_at,1.32616682438852,0.278557021891311,0.366990922335758
38876,1454581_at,1.32613743414222,0.278569185561873,0.366996227084946
17077,1432771_at,1.32610062172247,0.278584421699563,0.367005579175463
23720,1439414_x_at,1.32601904690121,0.27861818701477,0.367039340242819
17007,1432701_at,1.32591128624191,0.278662796738887,0.367087384867849
20039,1435733_x_at,1.32570193275418,0.278749481144359,0.367190850782515
37226,1452931_at,1.32565768754732,0.278767804295021,0.367204262434935
32469,1448169_at,1.32535152776636,0.278894622945576,0.367360583804568
44796,1460504_at,1.32521277823098,0.278952113279896,0.36742557930658
44371,1460078_at,1.32509653166082,0.279000287753441,0.367478300857659
14388,1430082_at,1.32506656869627,0.279012706099829,0.367483925409817
35243,1450948_a_at,1.32487233326474,0.27909322022718,0.367579235062085
25028,1440722_at,1.32484539920597,0.279104386524997,0.367583207378125
20246,1435940_at,1.32482196216233,0.279114103358353,0.367585270559045
18262,1433956_at,1.32477047610193,0.279135450178397,0.367602649531225
34052,1449753_at,1.32471904711709,0.27915677479097,0.367619998243621
20842,1436536_at,1.32460927867036,0.279202294260172,0.367669207084236
36314,1452019_at,1.32458512135247,0.279212312859145,0.367671664883513
14057,1429751_at,1.3245355380605,0.279232877204737,0.36768800895772
8341,1424035_at,1.3244587774535,0.279264715833689,0.367719197384539
9648,1425342_a_at,1.3243469450435,0.279311107289885,0.367769545729749
25709,1441403_at,1.3243266381399,0.279319531944714,0.367769901624294
42264,1457969_at,1.32428109614633,0.279338426619752,0.367775776573704
25673,1441367_a_at,1.32427657381761,0.27934030292696,0.367775776573704
41581,1457286_at,1.32425577701049,0.279348931635136,0.367776400901313
16799,1432493_at,1.32421386609078,0.279366321426951,0.367788559246801
40968,1456673_at,1.32410400632297,0.27941190932958,0.367837838894112
20984,1436678_at,1.32397351231321,0.279466068347794,0.367898398965378
25393,1441087_at,1.3239368423,0.279481289216795,0.367907697526829
33897,1449597_at,1.32390698591376,0.279493682454906,0.367913273375714
39706,1455411_at,1.32375832336962,0.279555398851243,0.367983773854884
