IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore,Contraste,ClassePositiva,ClasseNegativa
34741,1450446_a_at,-0.0230224662595326,7.569486,8.64267,-1.073184,-2.66913792676822,0.0358082107385761,0.454235712996552,0.08,0.92,2.74625192322229,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
3642,1419311_at,0.020415222283947,11.86032,10.8992,0.961119999999999,3.57575416581606,0.00728373250301478,0.447667132791116,0.96,0.96,2.74394101990953,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
4648,1420342_at,-0.0213062292441944,6.924496,8.043846,-1.11935,-2.70409968382369,0.0339540404805614,0.452339798067067,0.08,0.92,2.73912671605379,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
22982,1438676_at,-0.0295370929898501,6.502012,7.773312,-1.2713,-2.16336576746235,0.0631960648336345,0.477268653133921,0.16,0.84,2.73893339289711,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
18005,1433699_at,-0.0179862854134931,8.53293,9.410664,-0.877734000000002,-2.95554165216525,0.0206148251035028,0.448187465550203,0,1,2.73835068223139,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
32080,1447774_x_at,0.0162421537012493,11.12414,10.15044,0.973699999999999,3.06957321179219,0.032492898155566,0.452339798067067,1,1,2.73634040283588,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
32981,1448681_at,-0.0171285571025411,6.902764,7.79777,-0.895006,-3.63236123713236,0.0170410302443509,0.447667132791116,0,1,2.731032805318,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
18753,1434447_at,-0.0177186065744678,4.69759,5.549444,-0.851854,-4.1282801849028,0.0068670258336796,0.447667132791116,0,1,2.72303833115137,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
19933,1435627_x_at,-0.0146109121169256,7.338768,8.731552,-1.392784,-2.54430544940563,0.0436512773106155,0.458182215622557,0.08,0.92,2.71691030026455,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
712,1416381_a_at,-0.0165928485971982,11.17932,12.0573,-0.877980000000003,-3.29968668241398,0.0132197276846156,0.447667132791116,0,1,2.71308658110171,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
5583,1421277_at,0.0150512936683001,11.98966,11.04686,0.942799999999998,4.31303678193463,0.00894239244217922,0.447667132791116,1,1,2.71248403078677,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
3958,1419627_s_at,-0.0213142934550004,7.341112,8.002344,-0.661231999999999,-3.11047863202266,0.019013874914102,0.448187465550203,0,1,2.70531645865308,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
640,1416309_at,0.0162743484399777,11.21482,10.197436,1.017384,3.94953003963688,0.00724922351519502,0.447667132791116,0.96,0.96,2.68947154212791,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
12042,1427736_a_at,-0.0143492141682666,7.407394,8.507948,-1.100554,-3.10468441550162,0.0243840537690098,0.448834175024012,0.04,0.96,2.68647523033847,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
3686,1419355_at,-0.0184191852068106,7.727148,8.431934,-0.704786,-4.5958561849803,0.00193629556971776,0.447667132791116,0,1,2.67057047625315,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
9949,1425643_at,0.0180445703083594,11.79394,10.53364,1.2603,3.07133182525102,0.02383479433673,0.448834175024012,0.88,0.88,2.66923861589705,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
28715,1444409_at,0.016188356654508,8.929,8.132956,0.796043999999998,4.35685639493727,0.00362096214221432,0.447667132791116,1,1,2.66855726130551,G7_vs_G5_efeito_vancomicina,G7_Infected_24h_Vancomycin,G5_Infected_24h_Untreated
4040,1419709_at,-0.0808176309338211,8.172344,10.406252,-2.233908,-4.04649977087843,0.00565087818328903,0.762985123683336,0.04,0.96,3.87209896790516,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
3261,1418930_at,0.0582617316821904,8.513486,6.246998,2.266488,4.41151124575358,0.00304026559781084,0.762985123683336,1,1,3.68688829134907,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
34304,1450009_at,-0.0792843216532785,9.493216,11.61124,-2.118024,-2.85961539238918,0.0317782047780503,0.762985123683336,0.12,0.88,3.64373631159733,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
4022,1419691_at,-0.0607490257194774,8.763964,10.791234,-2.02727,-3.05170060389204,0.0160798958139513,0.762985123683336,0.08,0.92,3.45570933845145,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
33325,1449025_at,0.0523622056879244,9.296098,7.42178,1.874318,4.62471146786235,0.0045047419982107,0.762985123683336,1,1,3.44674595298682,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
33734,1449434_at,0.0557533956595867,6.429672,4.850562,1.57911,3.06406897575962,0.033571602863615,0.762985123683336,1,1,3.36288825114092,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
20212,1435906_x_at,0.0473583394514379,12.04682,9.852474,2.194346,2.8235124910031,0.0427050443266277,0.762985123683336,0.92,0.92,3.36122751093673,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
2571,1418240_at,0.0427280860034595,11.62412,9.616222,2.007898,2.67343508384829,0.0512715635987213,0.762985123683336,0.96,0.96,3.30447004556201,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
22982,1438676_at,0.0431433622193692,8.270362,6.502012,1.76835,3.91642008771043,0.0155511555844687,0.762985123683336,1,1,3.28751224353565,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
11687,1427381_at,0.0406494408356683,9.882294,7.858224,2.02407,2.71324444827812,0.0332360648720409,0.762985123683336,0.92,0.92,3.20564240587719,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
20067,1435761_at,-0.0503491308944054,8.907552,10.442798,-1.535246,-3.67843153439886,0.00631300095980322,0.762985123683336,0.04,0.96,3.19732334948,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
4855,1420549_at,0.0389059607926029,11.35378,9.40946,1.94432,2.5732005311725,0.0587050218533767,0.762985123683336,0.92,0.92,3.15007963650494,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
2983,1418652_at,0.0364197046678303,6.545392,4.982836,1.562556,4.19770187774019,0.0032052985004083,0.762985123683336,1,1,3.11660661568344,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
37491,1453196_a_at,0.0321232375553014,10.517,8.88627,1.63073,2.65108204635126,0.0520420897232379,0.762985123683336,1,1,3.09250010447298,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
1516,1417185_at,0.0380000420598826,10.3036,8.860714,1.442886,4.25187112205175,0.0121128796363289,0.762985123683336,1,1,3.08515719367222,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
3374,1419043_a_at,0.0302091317607298,9.855666,8.071004,1.784662,3.0699490599766,0.0161952813674596,0.762985123683336,0.96,0.96,3.0544222193912,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
44490,1460197_a_at,0.0326519571664569,8.700398,7.197216,1.503182,3.11440809840747,0.0149899209066067,0.762985123683336,1,1,3.04468081185028,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
34779,1450484_a_at,0.036627550902608,9.554948,8.21897,1.335978,3.75137789385019,0.0098799120481151,0.762985123683336,1,1,3.02261003162295,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
22343,1438037_at,0.0350051542904346,8.910142,7.407404,1.502738,3.26862080944659,0.0234939886011679,0.762985123683336,0.96,0.96,2.99360896355985,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
3053,1418722_at,-0.0471594787803577,12.32206,13.6296,-1.30754,-2.92415795634186,0.0248931408880585,0.762985123683336,0.08,0.92,2.98080691525453,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
36200,1451905_a_at,0.0392627778206635,6.6352,5.38251,1.25269,3.6215370858583,0.0112993735598059,0.762985123683336,0.96,0.96,2.93971947312389,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
8645,1424339_at,0.033669864275577,8.910928,7.714576,1.196352,4.41747023496884,0.00261655986540947,0.762985123683336,1,1,2.92650385288553,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
19835,1435529_at,0.0331390904438294,8.86445,7.715278,1.149172,4.1031756554964,0.00666033509266193,0.762985123683336,1,1,2.89982801014529,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
2522,1418191_at,0.0324350466745379,10.12189,8.78265,1.33924,3.17608185745975,0.0225173862788103,0.762985123683336,0.96,0.96,2.89212417608423,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
4859,1420553_x_at,0.041670461029666,7.355648,5.00935,2.346298,1.33264553834051,0.219991258759463,0.799550428507675,0.76,0.76,2.86255618934466,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
3373,1419042_at,0.0270998864783434,8.462174,6.869224,1.59295,3.04877364600519,0.0159353333344174,0.762985123683336,0.92,0.92,2.8542414779845,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
1623,1417292_at,0.0300090532899667,11.27418,9.978744,1.295436,2.9828016312681,0.0346884545877421,0.762985123683336,0.96,0.96,2.84343661607397,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
23174,1438868_at,0.0324532173188486,8.715642,7.331114,1.384528,3.10088474315137,0.0258295229826981,0.762985123683336,0.92,0.92,2.83165092379678,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
35078,1450783_at,0.0291822217596997,10.92928,9.866776,1.062504,4.13097917403319,0.00720524248468542,0.762985123683336,1,1,2.81392930383414,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
7861,1423555_a_at,0.0319391605205021,9.437704,7.89545,1.542254,2.31734099129524,0.0771481663913825,0.762985123683336,0.88,0.88,2.81251362215562,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
32233,1447927_at,0.0270970483325142,8.320658,7.018554,1.302104,3.28305909688025,0.0185238014022952,0.762985123683336,0.96,0.96,2.81024672325835,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
39795,1455500_at,0.0267481631746348,10.64032,9.538792,1.101528,3.09943349954845,0.0320630673553412,0.762985123683336,1,1,2.80044354749284,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
9757,1425451_s_at,-0.0334849616914315,10.28438,11.50314,-1.21876,-2.83648877378593,0.0230404478587028,0.762985123683336,0.08,0.92,2.77376632494379,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
34719,1450424_a_at,0.0256217909802307,9.07056,7.81379,1.25677,3.29911326544581,0.0161464253061619,0.762985123683336,0.96,0.96,2.77267104492721,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
2911,1418580_at,0.0243834178747276,11.20156,9.911824,1.289736,2.3116450086838,0.0782315850850486,0.762985123683336,0.96,0.96,2.77139821253639,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
6161,1421855_at,0.030115694603711,9.47667,8.169942,1.306728,2.83984541311114,0.0323474734297818,0.762985123683336,0.92,0.92,2.76956883897553,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
2624,1418293_at,0.0324982087030762,10.142666,9.285056,0.857610000000001,6.02559560175754,0.000393615373990781,0.762985123683336,1,1,2.76763323363003,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
3156,1418825_at,0.0263689541661859,10.21969,9.004966,1.214724,2.55287825082911,0.0575191686750459,0.762985123683336,0.96,0.96,2.76399594072981,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
5005,1420699_at,0.0364769183488056,9.660692,8.374934,1.285758,2.54745203476294,0.0349300041808657,0.762985123683336,0.88,0.88,2.75934222418637,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
11080,1426774_at,0.0234946765379079,9.488306,8.22546,1.262846,2.48922084937149,0.0626172278705165,0.762985123683336,0.96,0.96,2.74894071618455,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
26645,1442339_at,-0.0317782182517297,10.37509,11.3888,-1.01371,-3.46980127616997,0.00884601687310881,0.762985123683336,0.04,0.96,2.74525479585727,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
11489,1427183_at,0.0360729946431202,5.031168,3.96295,1.068218,2.18818944599216,0.0920573886089947,0.762985123683336,0.92,0.92,2.74162790727193,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
649,1416318_at,-0.0350950975573632,8.709512,9.801612,-1.0921,-2.7607894166516,0.0255896591237319,0.762985123683336,0.08,0.92,2.73970645188054,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
11158,1426852_x_at,-0.0298477378010013,3.645772,4.881546,-1.235774,-2.39155183705523,0.0620800556586226,0.762985123683336,0.08,0.92,2.73601240768968,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
10223,1425917_at,0.0329788087504779,9.528318,8.01671,1.511608,2.34830823824943,0.0747863493980543,0.762985123683336,0.84,0.84,2.73231631627276,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
36473,1452178_at,0.0250568928342916,8.82786,7.83907,0.988790000000002,3.79100383393539,0.0077639798526412,0.762985123683336,1,1,2.73146718998739,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
5902,1421596_s_at,0.0301749657929542,9.256406,7.703556,1.55285,2.13811769860417,0.0948887635316897,0.762985123683336,0.84,0.84,2.71520033681609,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
4095,1419764_at,-0.0308589702109787,10.78536,11.90626,-1.1209,-2.85008231417806,0.022663969395752,0.762985123683336,0.08,0.92,2.69956521349854,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
10584,1426278_at,0.0273906046873254,11.1158,9.910212,1.205588,2.50707793014706,0.062410512687254,0.762985123683336,0.92,0.92,2.69274358067255,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
28004,1443698_at,0.0242987672358106,10.2971,9.199522,1.097578,2.84612447536543,0.0418070014378211,0.762985123683336,0.96,0.96,2.68845233660769,G6_vs_G7_linezolida_vs_vancomicina,G6_Infected_24h_Linezolid,G7_Infected_24h_Vancomycin
32980,1448680_at,-0.0748075656706212,3.892218,7.342518,-3.4503,-2.32831298529836,0.0802201143448443,0.761344729899348,0,1,3.45780186996587,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
4771,1420465_s_at,-0.0773457564755237,4.955348,8.64912,-3.693772,-2.1554058206916,0.0966114862218852,0.773750596141361,0.24,0.76,3.04354202114326,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
38903,1454608_x_at,-0.061387588740237,4.215124,7.268846,-3.053722,-2.12225468481173,0.100849793952877,0.775572220475679,0.08,0.92,2.97914146636116,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
40208,1455913_x_at,-0.0626667059613676,2.988798,6.13443,-3.145632,-2.05824457504239,0.108037585946795,0.780072640617677,0.12,0.88,2.92875215713198,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
1133,1416802_a_at,0.0509832950737166,6.302656,5.092342,1.210314,3.3958873586143,0.0193633980062894,0.652433018814586,0.96,0.96,2.7784493730127,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
18743,1434437_x_at,0.0544266578335961,8.935776,7.662768,1.273008,3.13856702551222,0.0159578354539639,0.648398831407323,0.92,0.92,2.77260106134519,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
32526,1448226_at,0.0548264373954296,6.988098,5.838152,1.149946,2.74004078674338,0.026727282993846,0.671160309245828,0.96,0.96,2.75403320525215,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
1140,1416809_at,-0.0609659438233275,4.497704,7.560306,-3.062602,-2.02223435434997,0.112808338651953,0.783253219506075,0.2,0.8,2.71597961832785,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
44032,1459737_s_at,-0.0496758754607445,4.895694,7.258368,-2.362674,-2.08091626363226,0.104945619972026,0.777456045722463,0.04,0.96,2.71568471199273,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
33689,1449389_at,0.0345520974740892,9.692954,8.788012,0.904942000000002,5.55653670858802,0.00204985656631839,0.612661389706702,1,1,2.69171292397735,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
28138,1443832_s_at,0.0284474405542287,9.635208,8.739246,0.895962000000001,6.46021513639001,0.000355741899008409,0.612661389706702,1,1,2.61035481563101,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
2257,1417926_at,0.0330129233059989,6.850896,6.028648,0.822248000000001,3.80429512409968,0.0115962610581198,0.631168036692549,1,1,2.58868433815214,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
2460,1418129_at,0.0295536825004743,7.285004,6.56091,0.724094000000001,4.60245405169078,0.00185676277346631,0.612661389706702,1,1,2.57812826532343,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
2240,1417909_at,-0.0398741913668434,4.480748,6.111088,-1.63034,-2.46781573630628,0.059823437377284,0.738422102810328,0,1,2.57583485373111,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
1110,1416779_at,0.02636109611575,9.779842,8.951604,0.828237999999999,6.2821859447748,0.000241384360302718,0.612661389706702,1,1,2.56504586400113,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
31406,1447100_s_at,0.0290104607305511,5.15478,4.466028,0.688752,3.7579054791565,0.00606318835782164,0.612661389706702,1,1,2.56153696459427,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
22315,1438009_at,0.0437420485479892,11.0062,9.999456,1.006744,3.03779186106698,0.0194909172632825,0.652433018814586,0.92,0.92,2.54971575392562,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
2229,1417898_a_at,0.031291698300612,10.181142,9.424034,0.757108000000001,3.59849401097177,0.0137851688083336,0.631300536098189,1,1,2.54836713633146,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
33661,1449361_at,0.0283636016129331,7.775728,7.148886,0.626842000000001,4.33330474300014,0.00295332928742105,0.612661389706702,1,1,2.53641309112087,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
3391,1419060_at,0.0269809145252437,8.394926,7.749166,0.645760000000002,4.30790367648155,0.00277545426745674,0.612661389706702,1,1,2.52365795084183,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
9951,1425645_s_at,0.024198720720115,7.526248,6.780008,0.74624,5.67220394599465,0.00046920438978166,0.612661389706702,1,1,2.51488956715657,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
29258,1444952_a_at,0.0247810093736036,9.25564,8.54012,0.715520000000001,5.05152472951332,0.00152187354165991,0.612661389706702,1,1,2.5141012639612,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
6081,1421775_at,0.0261015819580156,5.43381,4.782858,0.650952000000001,4.0581127825651,0.00364297210299642,0.612661389706702,1,1,2.51369468661417,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
25360,1441054_at,0.0494874866893835,6.847398,5.675666,1.171732,2.89575399262666,0.0282640776371932,0.678018759325675,0.88,0.88,2.51015278290424,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
40200,1455905_at,0.0240001562127807,6.830612,6.201796,0.628816,7.79313363487063,6.29612610847596e-05,0.612661389706702,1,1,2.48053260449193,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
35027,1450732_a_at,0.0235537082512705,8.648872,8.003864,0.645008000000001,5.63659697850522,0.000514376093415543,0.612661389706702,1,1,2.479144082458,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
19612,1435306_a_at,0.023917251254429,4.585582,4.024224,0.561358000000001,4.84127700336106,0.00139809138129487,0.612661389706702,1,1,2.4611980955729,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
18110,1433804_at,0.0214579037699322,7.977768,7.301628,0.676140000000001,4.01403909680105,0.00534976606566355,0.612661389706702,1,1,2.46047570840555,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
44594,1460302_at,0.0205346302658159,9.32213,8.605714,0.716415999999999,4.55803775016176,0.00515770322362738,0.612661389706702,1,1,2.45944248252852,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
7273,1422967_a_at,0.0377576717578147,6.382522,5.457928,0.924594000000001,2.99410887043062,0.0176186039727512,0.651916725710361,0.92,0.92,2.45171952308061,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
168,1415837_at,0.025468377438829,5.856508,5.123364,0.733143999999999,3.75331941042805,0.00562774773331537,0.612661389706702,0.96,0.96,2.44775950660526,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
6117,1421811_at,0.0194841432957022,10.43094,9.710868,0.720072,4.19365449454636,0.00766188926291412,0.612661389706702,1,1,2.44685053130818,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
26306,1442000_at,0.0208319718280117,9.37273,8.729196,0.643534000000002,5.768115348428,0.000504055599817906,0.612661389706702,1,1,2.44355575573894,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
1844,1417513_at,0.0218002184361358,10.69902,10.1163,0.582720000000002,10.3139233063402,0.00042602016454154,0.612661389706702,1,1,2.43961026806317,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
28229,1443923_at,0.0209198028574714,7.633944,7.02153,0.612413999999999,3.69319018268134,0.0062606060039071,0.612661389706702,1,1,2.4362663292681,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
7110,1422804_at,0.0219026381425502,6.727934,6.193074,0.534859999999999,5.82828197844769,0.000404064847827922,0.612661389706702,1,1,2.42797750560643,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
3223,1418892_at,0.0196880177252137,10.3397,9.702882,0.636818,5.37441788523387,0.000721938715293635,0.612661389706702,1,1,2.42694740006057,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
36661,1452366_at,0.0190696412362802,9.47963,8.829562,0.650067999999999,4.83797461484036,0.00134300213269731,0.612661389706702,1,1,2.42253954168214,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
1109,1416778_at,0.0197340699874379,10.010908,9.401644,0.609264,4.82238081947451,0.00375116289891581,0.612661389706702,1,1,2.42008322553213,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
31984,1447678_at,0.0202374971906152,8.679802,8.099598,0.580204,4.60715446642056,0.00177114537807556,0.612661389706702,1,1,2.41872472930474,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
23346,1439040_at,0.0283007038139481,4.609406,3.953892,0.655514,3.61582416742849,0.0175957226957283,0.651916725710361,1,1,2.41660362723324,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
21004,1436698_x_at,0.0206516949665053,4.10899,3.56066,0.54833,3.76791300874942,0.00702335388437499,0.612661389706702,1,1,2.41545076469456,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
34378,1450083_at,0.0201040877963244,9.53423,8.960198,0.574031999999999,3.9173552687757,0.00492941522615616,0.612661389706702,1,1,2.4153289611979,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
35808,1451513_x_at,-0.045402904169496,4.029518,6.531926,-2.502408,-1.88972533058837,0.131440575413678,0.794438674850213,0.16,0.84,2.41416467141406,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
33043,1448743_at,0.0200766303658434,6.55148,5.992276,0.559204,5.38583387964586,0.000657399289517584,0.612661389706702,1,1,2.41095963996726,G2_vs_G1_linezolida_sem_infeccao,G2_Control_Linezolid,G1_Control_T0
